reseña_id,freelancer_id,texto_reseña,fecha_reseña,categoria_servicio,cluster,cluster_name,pc1,pc2
rv02830,FL0702,la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2023-05-24,Desarrollo de Software,1,Calidad / Trabajo,0.24857384922240772,-0.07006686019634166
rv02831,FL0702,desconocido,2024-04-10,Desarrollo de Software,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv02832,FL0702,la calidad del trabajo no cumplio con los estandares prometidos en el perfil,2023-01-15,Desarrollo de Software,1,Calidad / Trabajo,0.1895963800310038,-0.07976808239357915
rv02833,FL0702,desconocido,2024-10-05,Desarrollo de Software,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv02834,FL0702,el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante,desconocido,Desarrollo de Software,0,Precio / Desconocido,0.20274028625583843,-0.14866112762634268
rv02835,FL0702,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2021-05-07,Desarrollo de Software,0,Precio / Desconocido,0.1414097709237991,-0.12148482823404984
rv02836,FL0703,el precio esta por encima del mercado y el trabajo no justifica esa diferencia buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio fue tan competitivo que opte por asignarle dos proyectos adicionales de inmediato,desconocido,Marketing Digital,0,Precio / Desconocido,0.23517385365531376,-0.17749553784747935
rv02837,FL0703,el precio esta por encima del mercado y el trabajo no justifica esa diferencia,2024-02-18,Marketing Digital,0,Precio / Desconocido,0.17009586881057545,-0.11975389972606246
rv02838,FL0703,precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado buen precio aunque creo que podria encontrar nivel similar a un costo menor,2024-07-20,Marketing Digital,0,Precio / Desconocido,0.24671637997993656,-0.19075480068018122
rv02839,FL0703,la comunicacion fue lamentablemente nula en los primeros dias criticos del encargo,2022-10-17,desconocido,2,Comunicacion / Proyecto,0.10546352372142508,0.17616635863954072
rv02840,FL0703,destaca la comunicacion clara y oportuna en cada etapa del trabajo el profesional mantuvo una comunicacion puntual y detallada sobre el avance,2021-02-14,Marketing Digital,2,Comunicacion / Proyecto,0.19818963493163588,0.26971930226019514
rv02841,FL0703,el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear,desconocido,Marketing Digital,0,Precio / Desconocido,0.1940491591923665,-0.14019071497803037
rv02843,FL0704,destaca la comunicacion clara y oportuna en cada etapa del trabajo no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto,2022-10-18,Diseño Gráfico,2,Comunicacion / Proyecto,0.24381702256294774,0.2646510816381165
rv02845,FL0704,el precio cobrado fue excesivo para el resultado obtenido no lo recomiendo para el precio que cobro esperaba un resultado de mayor nivel y mas profesional,2021-02-09,Diseño Gráfico,0,Precio / Desconocido,0.2374518871985078,-0.17614426331372146
rv02848,FL0705,la comunicacion mejoro hacia el final pero al inicio fue muy complicada la comunicacion fue profesional y se respetaron todos los plazos establecidos problemas de comunicacion hicieron que las instrucciones no se siguieran bien,2022-07-07,Diseño Gráfico,2,Comunicacion / Proyecto,0.2352430246267372,0.31510925717809923
rv02849,FL0706,el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante,2023-09-24,Redacción y Traducción,0,Precio / Desconocido,0.1768905074903115,-0.12171157138868426
rv02850,FL0706,la calidad del analisis entregado fue muy solida con datos bien fundamentados la calidad mejoro considerablemente despues de varias rondas de correcciones la calidad del trabajo refleja claramente los anos de experiencia del profesional,2022-11-23,Redacción y Traducción,1,Calidad / Trabajo,0.2518670663521763,-0.09140334706709095
rv02851,FL0707,la comunicacion fue excelente durante todo el proyecto sin demoras,2022-10-03,Desarrollo de Software,2,Comunicacion / Proyecto,0.2156832106747728,0.22767706752384761
rv02852,FL0707,la comunicacion fue muy irregular lo que dificulto la coordinacion del equipo esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado la comunicacion fue excelente durante todo el proyecto sin demoras,2024-04-22,Desarrollo de Software,2,Comunicacion / Proyecto,0.2717869623429463,0.2846355130243887
rv02853,FL0707,el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear el precio cobrado es muy razonable para la calidad y trabajo entregado el precio negociado incluyo revisiones ilimitadas lo que lo hizo aun mas conveniente,2020-10-03,Desarrollo de Software,0,Precio / Desconocido,0.2864440839826847,-0.21116827421619927
rv02855,FL0708,el precio es alto pero completamente justificado por la especializacion que demuestra el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2023-09-10,Desarrollo de Software,0,Precio / Desconocido,0.2585885442420066,-0.1949188332955605
rv02856,FL9449,la calidad del codigo fue limpia bien documentada y facil de mantener la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2022-09-10,Desarrollo de Software,1,Calidad / Trabajo,0.15279313278338089,-0.04796237617477475
rv02858,FL9296,la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido,2022-08-08,Desarrollo de Software,1,Calidad / Trabajo,0.1993066613576081,-0.08276732654105218
rv02859,FL0708,la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos la calidad del analisis entregado fue muy solida con datos bien fundamentados la calidad del trabajo no cumplio con los estandares prometidos en el perfil,2024-03-24,Desarrollo de Software,1,Calidad / Trabajo,0.2518059671507433,-0.10209501643023572
rv02860,FL0708,mejorar la comunicacion es clave para que los proximos proyectos salgan bien la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2022-11-23,Desarrollo de Software,2,Comunicacion / Proyecto,0.2230913101138969,0.2969840155603817
rv02861,FL0708,la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo la calidad mejoro considerablemente despues de varias rondas de correcciones esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos,2020-09-16,Desarrollo de Software,1,Calidad / Trabajo,0.23632085620534762,-0.09117757663087808
rv02862,FL0708,la comunicacion efectiva permitio ajustar los entregables segun las necesidades la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-05-01,Desarrollo de Software,2,Comunicacion / Proyecto,0.15608941208447819,0.22880698986716344
rv02863,FL0709,nunca recibi actualizaciones y la comunicacion fue casi inexistente siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo,2013-01-07,Desarrollo de Software,2,Comunicacion / Proyecto,0.14821443734267695,0.25512659765602475
rv02864,FL0709,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo,2020-08-22,desconocido,0,Precio / Desconocido,0.11565175656101268,-0.08749391228948183
rv02865,FL0709,mejorar la comunicacion es clave para que los proximos proyectos salgan bien su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento,2022-05-01,Desarrollo de Software,2,Comunicacion / Proyecto,0.15951802428340403,0.23923423635622665
rv02867,FL0709,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro,2022-05-07,Desarrollo de Software,0,Precio / Desconocido,0.17382089674435444,-0.1331747083687015
rv02868,FL0709,la calidad del trabajo entregado supero completamente mis expectativas iniciales la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,2024-05-21,Desarrollo de Software,1,Calidad / Trabajo,0.229978343062585,-0.0767446311538391
rv02869,FL0709,la comunicacion presento fallas importantes que afectaron el avance del proyecto,2023-09-10,Desarrollo de Software,2,Comunicacion / Proyecto,0.15096517399738454,0.2177420024027806
rv02870,FL0710,la calidad del trabajo entregado supero completamente mis expectativas iniciales la calidad del resultado final fue impresionante lo recomiendo ampliamente,2022-11-22,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.26594253240802707,-0.15306548869413747
rv02871,FL0710,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido,2022-09-21,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.19428811326292422,-0.0859755952955906
rv02873,FL0710,la calidad del analisis entregado fue muy solida con datos bien fundamentados,2021-02-21,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.13813139402031918,-0.05790834740705761
rv02874,FL0711,la calidad final fue buena aunque el proceso fue mas largo de lo necesario la calidad prometida no coincidio con el trabajo real que se entrego al final,2021-02-21,Redacción y Traducción,1,Calidad / Trabajo,0.24307279749452562,-0.07299095856850202
rv02875,FL0711,muy buena comunicacion y siempre respondio mensajes dentro de pocas horas la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2022-02-02,Redacción y Traducción,2,Comunicacion / Proyecto,0.16526721069242045,0.2386443106459098
rv02876,FL0711,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad del resultado final fue impresionante lo recomiendo ampliamente,2021-03-16,Redacción y Traducción,1,Calidad / Trabajo,0.3200461863312592,-0.12751415004282085
rv02880,FL0712,la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo,2021-09-02,Redacción y Traducción,2,Comunicacion / Proyecto,0.14715560775397982,0.20815364070576037
rv02882,FL0712,el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto,2021-02-17,Redacción y Traducción,2,Comunicacion / Proyecto,0.24166825567104358,0.2959906684426422
rv02884,FL0712,decepcionante calidad los entregables presentaron muchos errores de forma y fondo la calidad de la documentacion adjunta fue tan buena como la del trabajo principal la calidad fue aceptable pero no el nivel que se esperaba para ese encargo,2020-09-23,Redacción y Traducción,1,Calidad / Trabajo,0.26725684965571556,-0.0766315486866763
rv02885,FL0712,la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo,2024-07-19,Redacción y Traducción,2,Comunicacion / Proyecto,0.14715560775397982,0.20815364070576037
rv02886,FL0714,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos,2024-12-26,Desarrollo de Software,1,Calidad / Trabajo,0.2677424816440781,-0.07323218942433794
rv02887,FL0715,desconocido,desconocido,Marketing Digital,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv02888,FL0715,mejorar la comunicacion es clave para que los proximos proyectos salgan bien la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo,2021-07-26,Marketing Digital,2,Comunicacion / Proyecto,0.18475128530385146,0.2634005618821425
rv02890,FL0715,la comunicacion fue muy irregular lo que dificulto la coordinacion del equipo la comunicacion constante genero confianza y el proyecto se entrego a tiempo la comunicacion presento fallas importantes que afectaron el avance del proyecto,2020-12-13,Marketing Digital,2,Comunicacion / Proyecto,0.20706764635497327,0.29942715458007896
rv02891,FL0715,la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,2024-09-26,Marketing Digital,1,Calidad / Trabajo,0.13499321477937037,0.0059236358392732585
rv02892,FL0716,el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar el precio es alto pero completamente justificado por la especializacion que demuestra el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2020-08-12,Desarrollo de Software,0,Precio / Desconocido,0.2511734505210307,-0.18314295622437826
rv02893,FL0716,el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear el precio es muy competitivo considerando el nivel de experiencia que demuestra,2022-08-03,Desarrollo de Software,0,Precio / Desconocido,0.2409954301467675,-0.14272278178418177
rv02894,FL0716,la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,desconocido,Desarrollo de Software,1,Calidad / Trabajo,0.13499321477937037,0.0059236358392732585
rv02895,FL0716,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2023-08-16,Desarrollo de Software,0,Precio / Desconocido,0.21759976462300154,-0.14416950003077972
rv02898,FL0716,la calidad del trabajo no cumplio con los estandares prometidos en el perfil la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad del trabajo refleja claramente los anos de experiencia del profesional,2021-12-25,Desarrollo de Software,1,Calidad / Trabajo,0.31835355421230954,-0.13811650588764937
rv02899,FL0716,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo,2024-06-07,Desarrollo de Software,0,Precio / Desconocido,0.18167629195924137,-0.13794008154287915
rv02900,FL0717,la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo la calidad mejoro considerablemente despues de varias rondas de correcciones,2021-11-20,Marketing Digital,1,Calidad / Trabajo,0.19945503203507595,-0.07254543646950982
rv02901,FL0717,la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto la calidad demostrada hace que este profesional sea una opcion de primer nivel,2021-02-15,Marketing Digital,1,Calidad / Trabajo,0.3049459682331664,-0.11074220289013266
rv02902,FL0717,la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2024-12-17,Marketing Digital,1,Calidad / Trabajo,0.16727817586713792,-0.06847993852463798
rv02903,FL0717,el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2023-02-02,Marketing Digital,0,Precio / Desconocido,0.23831673086869296,-0.1701906584884207
rv02904,FL0717,la comunicacion fue excelente durante todo el proyecto sin demoras,2023-11-30,Marketing Digital,2,Comunicacion / Proyecto,0.2156832106747728,0.22767706752384761
rv02906,FL0717,el profesional mantuvo una comunicacion puntual y detallada sobre el avance,2021-04-23,Marketing Digital,2,Comunicacion / Proyecto,0.13708590852771518,0.1998630236602013
rv02907,FL0718,la comunicacion fue escasa y poco clara en momentos criticos del proyecto no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto,2024-05-27,Desarrollo de Software,2,Comunicacion / Proyecto,0.22143598137291728,0.26935729480828396
rv02909,FL0718,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-01-06,Desarrollo de Software,2,Comunicacion / Proyecto,0.11421950472891228,0.16758389462898313
rv02910,FL0718,la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion asertiva resolvio conflictos antes de que se volvieran problemas reales,2024-10-20,Desarrollo de Software,2,Comunicacion / Proyecto,0.20920581548165598,0.3036285320510834
rv02912,FL0719,muy caro en precio para lo entregado la relacion fue completamente desequilibrada excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion excelente relacion precio valor definitivamente una de las mejores inversiones del ano,2021-06-17,Marketing Digital,0,Precio / Desconocido,0.20568500374798507,-0.18709200362714
rv02913,FL0719,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento muy buena comunicacion y siempre respondio mensajes dentro de pocas horas,2023-08-02,Marketing Digital,2,Comunicacion / Proyecto,0.16044575103126948,0.2396409545685169
rv02914,FL0720,el profesional mantuvo una comunicacion puntual y detallada sobre el avance,2023-08-30,Redacción y Traducción,2,Comunicacion / Proyecto,0.13708590852771518,0.1998630236602013
rv02915,FL0721,la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes la comunicacion clara y directa facilito mucho la colaboracion desde el inicio nunca recibi actualizaciones y la comunicacion fue casi inexistente,2020-08-23,Desarrollo de Software,2,Comunicacion / Proyecto,0.18050218980295832,0.30235793184562415
rv02916,FL0721,la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2024-01-03,Desarrollo de Software,2,Comunicacion / Proyecto,0.1312800769707713,0.19650026983250504
rv02918,FL0721,el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar,2021-09-02,Desarrollo de Software,0,Precio / Desconocido,0.14713726630436227,-0.062136419621601456
rv02919,FL0721,mejorar la comunicacion es clave para que los proximos proyectos salgan bien nunca recibi actualizaciones y la comunicacion fue casi inexistente,2022-03-30,Desarrollo de Software,2,Comunicacion / Proyecto,0.1438737999895474,0.23598627680597
rv02920,FL0721,la calidad tecnica demostrada es superior a la de muchos profesionales del area,2022-10-08,Desarrollo de Software,1,Calidad / Trabajo,0.12413351729111727,-0.061032840346123024
rv02922,FL0722,el precio fue tan competitivo que opte por asignarle dos proyectos adicionales de inmediato el precio esta por encima del mercado y el trabajo no justifica esa diferencia,2020-09-26,Desarrollo de Software,0,Precio / Desconocido,0.19558536442321486,-0.1402339620416574
rv02923,FL0722,la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2024-01-10,Desarrollo de Software,1,Calidad / Trabajo,0.23183240655385975,-0.06484996163443593
rv02924,FL0722,la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos,2022-08-13,Desarrollo de Software,1,Calidad / Trabajo,0.11135765959427509,-0.0258836768317109
rv02925,FL0722,la calidad fue aceptable pero no el nivel que se esperaba para ese encargo la calidad del trabajo no cumplio con los estandares prometidos en el perfil,2022-11-02,Desarrollo de Software,1,Calidad / Trabajo,0.25104546408926665,-0.09222978362472962
rv02926,FL0723,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo,2022-11-03,Desarrollo de Software,0,Precio / Desconocido,0.11565175656101268,-0.08749391228948183
rv02927,FL0723,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo considerando el precio cobrado el resultado fue una excelente inversion a largo plazo,2021-04-18,Desarrollo de Software,0,Precio / Desconocido,0.2046481079546352,-0.15514355813296674
rv02928,FL0723,la comunicacion constante genero confianza y el proyecto se entrego a tiempo nunca recibi actualizaciones y la comunicacion fue casi inexistente la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas,2023-03-09,Desarrollo de Software,2,Comunicacion / Proyecto,0.20746404227119614,0.3172197590179037
rv02929,FL0723,la calidad del diseno entregado capturo exactamente la vision del proyecto la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,2022-03-18,Desarrollo de Software,1,Calidad / Trabajo,0.2138831903469278,-0.019251331981204566
rv02930,FL0723,siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo mejorar la comunicacion es clave para que los proximos proyectos salgan bien,2020-11-10,Desarrollo de Software,2,Comunicacion / Proyecto,0.16776980141230993,0.25503672035554975
rv02931,FL9411,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto,2023-09-10,Desarrollo de Software,2,Comunicacion / Proyecto,0.17639603924222189,0.19183863426483044
rv02932,FL0723,la comunicacion clara y directa facilito mucho la colaboracion desde el inicio destaca la comunicacion clara y oportuna en cada etapa del trabajo,2021-12-24,Desarrollo de Software,2,Comunicacion / Proyecto,0.17964642830069805,0.2595028488442364
rv02933,FL0724,la calidad prometida no coincidio con el trabajo real que se entrego al final,2020-09-28,Marketing Digital,1,Calidad / Trabajo,0.19078212050229867,-0.05923843959780013
rv02934,FL0724,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio fue lo primero que destaco positivamente al comparar entre candidatos similares,2021-11-12,Marketing Digital,0,Precio / Desconocido,0.18141597609970966,-0.13305654531238834
rv02935,FL0724,el precio final supero el presupuesto acordado sin ninguna justificacion razonable,2023-01-07,Marketing Digital,0,Precio / Desconocido,0.15979857294924865,-0.1466117680329631
rv02936,FL0725,el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad el precio por hora es justo y el trabajo se completo dentro del tiempo estimado el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano,2021-12-14,Diseño Gráfico,0,Precio / Desconocido,0.26887329242193575,-0.19449623705623997
rv02937,FL0725,no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto,2022-03-29,Diseño Gráfico,2,Comunicacion / Proyecto,0.1932832757439094,0.20532952288902157
rv02938,FL0725,el precio negociado incluyo revisiones ilimitadas lo que lo hizo aun mas conveniente el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2023-06-03,Diseño Gráfico,0,Precio / Desconocido,0.16087393391247096,-0.13898668630804423
rv02940,FL0726,la calidad final fue buena aunque el proceso fue mas largo de lo necesario,2023-09-09,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.1603354113837185,-0.046073975152645
rv02941,FL0726,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal,2012-08-27,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.16396718821271622,-0.024432244923058698
rv02942,FL0726,la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido,2024-01-25,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2385217391296696,-0.11748442119151091
rv02943,FL0726,la calidad del resultado final fue impresionante lo recomiendo ampliamente,2024-05-07,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.18913936692271482,-0.10487331191483047
rv02944,FL0726,la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2021-06-14,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1312800769707713,0.19650026983250504
rv02945,FL0726,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado muy buena comunicacion y siempre respondio mensajes dentro de pocas horas,2021-11-30,desconocido,2,Comunicacion / Proyecto,0.2011846229241959,0.20334749912801428
rv02946,FL0727,buen precio aunque creo que podria encontrar nivel similar a un costo menor,desconocido,Desarrollo de Software,0,Precio / Desconocido,0.13477508943088334,-0.11131409531313777
rv02947,FL0727,desconocido,2022-05-01,Desarrollo de Software,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv02948,FL0727,la comunicacion presento fallas importantes que afectaron el avance del proyecto la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas,2021-09-02,Desarrollo de Software,2,Comunicacion / Proyecto,0.1915626554554772,0.29210949956785787
rv02949,FL0727,muy caro en precio para lo entregado la relacion fue completamente desequilibrada el precio fue tan competitivo que opte por asignarle dos proyectos adicionales de inmediato,2020-06-22,Desarrollo de Software,0,Precio / Desconocido,0.16197671244863507,-0.13611222372505172
rv02950,FL0727,nunca recibi actualizaciones y la comunicacion fue casi inexistente la comunicacion clara y directa facilito mucho la colaboracion desde el inicio la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes,2023-11-02,Desarrollo de Software,2,Comunicacion / Proyecto,0.18050218980295832,0.30235793184562415
rv02951,FL0727,la calidad del codigo fue limpia bien documentada y facil de mantener la calidad demostrada es inconsistente y genera dudas sobre la reproducibilidad del resultado la calidad mejoro considerablemente despues de varias rondas de correcciones,2024-11-17,Desarrollo de Software,1,Calidad / Trabajo,0.22086138946300968,-0.09400999972960138
rv02952,FL0727,la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad demostrada hace que este profesional sea una opcion de primer nivel,2021-08-14,Desarrollo de Software,1,Calidad / Trabajo,0.23572867024245714,-0.06385317366128465
rv02955,FL0728,la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-12-19,Marketing Digital,2,Comunicacion / Proyecto,0.1487183990904501,0.1723062356490146
rv02956,FL0728,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo el precio esta por encima del mercado y el trabajo no justifica esa diferencia para el precio que cobro esperaba un resultado de mayor nivel y mas profesional,2022-12-17,Marketing Digital,0,Precio / Desconocido,0.29876302642815283,-0.21234702851092696
rv02957,FL0728,la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la falta de comunicacion retraso el proyecto y genero muchas confusiones,2022-05-02,Marketing Digital,2,Comunicacion / Proyecto,0.19277394235959744,0.29782697357905336
rv02958,FL0728,el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano el precio por hora es justo y el trabajo se completo dentro del tiempo estimado el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,desconocido,Marketing Digital,0,Precio / Desconocido,0.24178866702070742,-0.14596954882131036
rv02959,FL0728,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2022-05-14,Marketing Digital,2,Comunicacion / Proyecto,0.13485073598230216,0.18617413025360416
rv02960,FL0729,la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos la calidad del analisis entregado fue muy solida con datos bien fundamentados,2022-01-08,Diseño Gráfico,1,Calidad / Trabajo,0.1738758730481488,-0.05745358941457718
rv02961,FL0729,la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores la calidad del trabajo refleja claramente los anos de experiencia del profesional,2023-02-14,Diseño Gráfico,1,Calidad / Trabajo,0.25324759334365543,-0.08999393910601214
rv02962,FL0729,la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes,2023-02-11,Diseño Gráfico,2,Comunicacion / Proyecto,0.10139814502988644,0.1559722477791027
rv02963,FL0729,la comunicacion efectiva permitio ajustar los entregables segun las necesidades la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-08-17,desconocido,2,Comunicacion / Proyecto,0.17398279142261444,0.22772969053549266
rv02964,FL0730,la calidad del trabajo refleja claramente los anos de experiencia del profesional esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores,2021-02-14,Diseño Gráfico,1,Calidad / Trabajo,0.2802068063625029,-0.10588671788435935
rv02965,FL0730,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2024-04-05,Diseño Gráfico,0,Precio / Desconocido,0.16134364814554383,-0.08640657308137811
rv02966,FL0730,no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado,2024-01-05,Diseño Gráfico,2,Comunicacion / Proyecto,0.25798630927447347,0.23193679176183518
rv02967,FL0730,la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido la calidad del codigo fue limpia bien documentada y facil de mantener la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2021-08-21,Diseño Gráfico,1,Calidad / Trabajo,0.33441772371094397,-0.11366075946584658
rv02968,FL0730,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,2025-04-09,Diseño Gráfico,1,Calidad / Trabajo,0.1623879779313882,-0.02421531964985151
rv02970,FL0731,el profesional mantuvo una comunicacion puntual y detallada sobre el avance la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes,2023-04-26,Desarrollo de Software,2,Comunicacion / Proyecto,0.16481412507556015,0.24640577253580612
rv02971,FL0731,el precio es muy competitivo considerando el nivel de experiencia que demuestra el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano,2021-06-29,Desarrollo de Software,0,Precio / Desconocido,0.27143401304467224,-0.1790531213612644
rv02972,FL0731,el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance,2022-06-08,desconocido,2,Comunicacion / Proyecto,0.10392501531898082,0.1745183157302473
rv02973,FL0732,el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance mejorar la comunicacion es clave para que los proximos proyectos salgan bien la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2020-09-12,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.203168832060067,0.2945870739466295
rv02974,FL0732,la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto el profesional mantuvo una comunicacion puntual y detallada sobre el avance,2021-12-11,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1759407478177412,0.25625377818244455
