reseña_id,freelancer_id,texto_reseña,fecha_reseña,categoria_servicio,cluster,cluster_name,pc1,pc2
rv02549,FL0632,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces problemas de comunicacion hicieron que las instrucciones no se siguieran bien muy buena comunicacion y siempre respondio mensajes dentro de pocas horas,2021-09-17,Desarrollo de Software,2,Comunicacion / Proyecto,0.2234996513239271,0.3060475922349631
rv02550,FL0632,buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante,2023-11-21,Desarrollo de Software,0,Precio / Desconocido,0.1784773232926368,-0.1316684776459782
rv02551,FL9798,la calidad de los entregables fue uniforme y consistente en todo el proyecto la calidad demostrada es inconsistente y genera dudas sobre la reproducibilidad del resultado,2021-10-16,Desarrollo de Software,1,Calidad / Trabajo,0.249946277633714,-0.0660767392353021
rv02552,FL0632,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad,2020-10-11,Desarrollo de Software,0,Precio / Desconocido,0.2033785352515494,-0.1677037263422878
rv02553,FL0633,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro,2022-11-23,Soporte Administrativo Virtual,0,Precio / Desconocido,0.2438922842982541,-0.2077200631328095
rv02554,FL0633,el profesional mantuvo una comunicacion puntual y detallada sobre el avance no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas,2021-09-16,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.2694804535339982,0.3534101371070331
rv02555,FL0633,la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad del analisis entregado fue muy solida con datos bien fundamentados,2022-07-11,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2352262364398174,-0.0892627896150656
rv02556,FL0633,la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido excelente calidad en la presentacion y el nivel de detalle fue excepcional,2022-04-18,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2663113760711665,-0.1168340704131728
rv02558,FL0635,la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2023-08-20,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1173125989389241,0.1707014482175634
rv02559,FL0636,la comunicacion tardia provoco que el plazo de entrega no se cumpliera la comunicacion fue deficiente y los mensajes tardaban dias en responderse nunca recibi actualizaciones y la comunicacion fue casi inexistente,2022-02-17,Diseño Gráfico,2,Comunicacion / Proyecto,0.1780557216740898,0.3014472487894145
rv02561,FL0636,el precio esta por encima del mercado y el trabajo no justifica esa diferencia precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2022-05-03,Diseño Gráfico,0,Precio / Desconocido,0.2301476430454888,-0.1466242217285428
rv02562,FL0636,precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2023-06-16,Diseño Gráfico,0,Precio / Desconocido,0.1585838569110861,-0.0905950327310124
rv02563,FL0636,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro el precio me parecio elevado al principio pero el resultado final lo justifico totalmente el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado,2024-03-01,Diseño Gráfico,0,Precio / Desconocido,0.2562696375649826,-0.2188551725328404
rv02564,FL0637,la comunicacion fue escasa y poco clara en momentos criticos del proyecto,2022-05-31,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1212863074175843,0.1923575874504799
rv02565,FL0637,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado nunca recibi actualizaciones y la comunicacion fue casi inexistente mejorar la comunicacion es clave para que los proximos proyectos salgan bien,desconocido,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.213596875790379,0.2587654312157967
rv02570,FL0640,la calidad del codigo fue limpia bien documentada y facil de mantener esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos,2022-04-27,Desarrollo de Software,1,Calidad / Trabajo,0.1829693029101993,-0.070608114353567
rv02571,FL9993,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad del trabajo refleja claramente los anos de experiencia del profesional,2024-07-17,Desarrollo de Software,1,Calidad / Trabajo,0.1988418559850702,-0.0710013782764118
rv02572,FL0640,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad del trabajo refleja claramente los anos de experiencia del profesional,2020-08-28,Desarrollo de Software,1,Calidad / Trabajo,0.2910695497391491,-0.0636356274144039
rv02573,FL0641,la calidad del diseno entregado capturo exactamente la vision del proyecto,2021-04-18,Desarrollo de Software,1,Calidad / Trabajo,0.2526716076380822,-0.063322235913514
rv02574,FL0641,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2023-08-25,Desarrollo de Software,2,Comunicacion / Proyecto,0.1929630111249197,0.2544929228324323
rv02576,FL0641,el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante excelente relacion precio valor definitivamente una de las mejores inversiones del ano precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2021-05-01,Desarrollo de Software,0,Precio / Desconocido,0.2164438960356732,-0.1741302165483007
rv02577,FL0641,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal la calidad del resultado final fue impresionante lo recomiendo ampliamente,2022-12-09,Desarrollo de Software,1,Calidad / Trabajo,0.2455197656243017,-0.0863209739356816
rv02580,FL0642,el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano,2022-11-30,Marketing Digital,0,Precio / Desconocido,0.139903427194421,-0.0752880653441818
rv02581,FL0642,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto,2023-12-08,Marketing Digital,2,Comunicacion / Proyecto,0.1763960392422218,0.1918386342648304
rv02582,FL0643,nunca recibi actualizaciones y la comunicacion fue casi inexistente,2025-07-14,Redacción y Traducción,2,Comunicacion / Proyecto,0.0876075488151289,0.1683126128161159
rv02583,FL0643,la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores la calidad de los entregables fue uniforme y consistente en todo el proyecto,2023-09-30,Redacción y Traducción,1,Calidad / Trabajo,0.2672048950288272,-0.0492216285452501
rv02584,FL0644,la comunicacion fue excelente durante todo el proyecto sin demoras,2021-03-15,Redacción y Traducción,2,Comunicacion / Proyecto,0.2156832106747728,0.2276770675238476
rv02585,FL0645,la calidad demostrada es inconsistente y genera dudas sobre la reproducibilidad del resultado,2020-11-21,Redacción y Traducción,1,Calidad / Trabajo,0.1517264481121133,-0.0855428040420101
rv02586,FL0645,la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-11-20,Redacción y Traducción,2,Comunicacion / Proyecto,0.1487183990904501,0.1723062356490146
rv02587,FL0645,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2025-05-01,Redacción y Traducción,1,Calidad / Trabajo,0.1725735733942859,-0.0659565587906417
rv02588,FL0645,buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio por hora es justo y el trabajo se completo dentro del tiempo estimado,2024-07-21,Redacción y Traducción,0,Precio / Desconocido,0.2510549031005354,-0.1742339255880107
rv02589,FL0645,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion clara y directa facilito mucho la colaboracion desde el inicio,2023-06-27,Redacción y Traducción,2,Comunicacion / Proyecto,0.2681816757210198,0.2954351984139959
rv02590,FL0645,el profesional mantuvo una comunicacion puntual y detallada sobre el avance la comunicacion fue excelente durante todo el proyecto sin demoras la comunicacion fue deficiente y los mensajes tardaban dias en responderse,2022-03-06,Redacción y Traducción,2,Comunicacion / Proyecto,0.2516049928914427,0.3504529252633952
rv02591,FL0645,el precio final supero el presupuesto acordado sin ninguna justificacion razonable el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad,2022-03-21,Redacción y Traducción,0,Precio / Desconocido,0.2372158137383346,-0.2122486823002695
rv02592,FL0646,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal,2024-07-04,Marketing Digital,1,Calidad / Trabajo,0.1639671882127162,-0.0244322449230586
rv02593,FL0646,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto la calidad demostrada hace que este profesional sea una opcion de primer nivel,2024-11-21,Marketing Digital,1,Calidad / Trabajo,0.2524066898666293,-0.0636613260996462
rv02594,FL0646,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances la falta de comunicacion retraso el proyecto y genero muchas confusiones nunca recibi actualizaciones y la comunicacion fue casi inexistente,2023-10-02,Marketing Digital,2,Comunicacion / Proyecto,0.1933950979007468,0.3097607386476145
rv02595,FL0646,para el precio que cobro esperaba un resultado de mayor nivel y mas profesional,2020-10-03,Marketing Digital,0,Precio / Desconocido,0.1813079253055293,-0.1205599896051849
rv02597,FL0646,el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano el precio fue lo primero que destaco positivamente al comparar entre candidatos similares el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2023-04-13,Marketing Digital,0,Precio / Desconocido,0.2096032918000985,-0.1408007083449355
rv02598,FL0646,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2021-05-29,Marketing Digital,1,Calidad / Trabajo,0.2183673435854842,-0.0535664253223855
rv02599,FL0647,la calidad fue aceptable pero no el nivel que se esperaba para ese encargo la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto muy buena calidad en los textos redactados con un estilo claro y preciso,2021-02-18,Marketing Digital,1,Calidad / Trabajo,0.278051556605566,-0.0822215019798812
rv02600,FL0647,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto la calidad del resultado final fue impresionante lo recomiendo ampliamente,2022-11-28,Marketing Digital,1,Calidad / Trabajo,0.2859720074199278,-0.1109640675525728
rv02601,FL0648,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion para el precio que cobro esperaba un resultado de mayor nivel y mas profesional el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad,2020-06-28,Desarrollo de Software,0,Precio / Desconocido,0.2949647799760265,-0.2059492220790607
rv02602,FL0648,la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo la falta de comunicacion retraso el proyecto y genero muchas confusiones,2023-07-20,Desarrollo de Software,2,Comunicacion / Proyecto,0.2002837231941764,0.2942644598449069
rv02603,FL0648,la comunicacion fue profesional y se respetaron todos los plazos establecidos la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion asertiva resolvio conflictos antes de que se volvieran problemas reales,2024-01-28,Desarrollo de Software,2,Comunicacion / Proyecto,0.1832047354759778,0.3239725638757917
rv02604,FL0648,la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,desconocido,Desarrollo de Software,1,Calidad / Trabajo,0.1672781758671379,-0.0684799385246379
rv02605,FL0648,la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo la comunicacion clara y directa facilito mucho la colaboracion desde el inicio,2023-08-12,Desarrollo de Software,2,Comunicacion / Proyecto,0.1934547103375189,0.2926297336905003
rv02607,FL0649,el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad,2024-03-31,Diseño Gráfico,0,Precio / Desconocido,0.1782963485659026,-0.1559098448660242
rv02609,FL0649,la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2020-09-03,Diseño Gráfico,2,Comunicacion / Proyecto,0.140585047175006,0.1764516590635516
rv02610,FL0650,muy buen precio comparado con otros perfiles similares disponibles en la plataforma,2024-12-01,Redacción y Traducción,0,Precio / Desconocido,0.1448479254867618,-0.1501836819882671
rv02611,FL0650,el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado buen precio aunque creo que podria encontrar nivel similar a un costo menor para el precio que cobro esperaba un resultado de mayor nivel y mas profesional,2024-06-18,Redacción y Traducción,0,Precio / Desconocido,0.2510723545355197,-0.2035119835039733
rv02612,FL0650,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2020-07-12,Redacción y Traducción,2,Comunicacion / Proyecto,0.1693674575661559,0.2587596287420128
rv02613,FL0650,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto,2023-07-22,desconocido,2,Comunicacion / Proyecto,0.1763960392422218,0.1918386342648304
rv02614,FL0650,el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos,desconocido,Redacción y Traducción,0,Precio / Desconocido,0.148121403242815,-0.1461179078888531
rv02615,FL0651,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces nunca recibi actualizaciones y la comunicacion fue casi inexistente la comunicacion presento fallas importantes que afectaron el avance del proyecto,2020-06-02,Desarrollo de Software,2,Comunicacion / Proyecto,0.1983014269068702,0.3062580181534582
rv02616,FL0651,el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2021-09-15,Desarrollo de Software,0,Precio / Desconocido,0.1301457584054187,-0.0696688780476343
rv02617,FL0652,muy buen precio comparado con otros perfiles similares disponibles en la plataforma para el precio que cobro esperaba un resultado de mayor nivel y mas profesional el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2023-07-30,Marketing Digital,0,Precio / Desconocido,0.262817252275542,-0.211100579700317
rv02618,FL0652,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2020-10-31,Marketing Digital,1,Calidad / Trabajo,0.1725735733942859,-0.0659565587906417
rv02619,FL0652,el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad el precio es muy competitivo considerando el nivel de experiencia que demuestra,2021-05-28,Marketing Digital,0,Precio / Desconocido,0.2445834036046011,-0.1845377160199256
rv02620,FL0652,la comunicacion tardia provoco que el plazo de entrega no se cumpliera,2022-12-09,Marketing Digital,2,Comunicacion / Proyecto,0.122523235776066,0.1675034137080142
rv02621,FL0652,desconocido,2021-10-08,Marketing Digital,0,Precio / Desconocido,7.429906772007064e-06,-0.0003097994815287
rv02622,FL0653,el precio negociado incluyo revisiones ilimitadas lo que lo hizo aun mas conveniente el precio por hora es justo y el trabajo se completo dentro del tiempo estimado muy buen precio comparado con otros perfiles similares disponibles en la plataforma,2023-11-15,Marketing Digital,0,Precio / Desconocido,0.2201951441437663,-0.2029568882340064
rv02623,FL0653,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores,2023-02-17,Marketing Digital,1,Calidad / Trabajo,0.2368176130787405,-0.0622572471401094
rv02627,FL0654,la comunicacion fue profesional y se respetaron todos los plazos establecidos,2022-07-13,Marketing Digital,2,Comunicacion / Proyecto,0.1240012967263532,0.1949930469457307
rv02628,FL0654,el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,desconocido,Marketing Digital,0,Precio / Desconocido,0.2136958659586609,-0.1594750957496702
rv02629,FL0654,la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones la comunicacion clara y directa facilito mucho la colaboracion desde el inicio,2023-05-10,Marketing Digital,2,Comunicacion / Proyecto,0.1918096648700555,0.2916028770232357
rv02630,FL0654,la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad del analisis entregado fue muy solida con datos bien fundamentados,2020-07-23,Marketing Digital,1,Calidad / Trabajo,0.2252134595107553,-0.1106429258201331
rv02631,FL0654,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado,desconocido,Marketing Digital,2,Comunicacion / Proyecto,0.1744088148498191,0.1175074788485232
rv02632,FL0655,la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes,2022-01-14,Desarrollo de Software,2,Comunicacion / Proyecto,0.1698194541898862,0.2644616039655878
rv02633,FL0655,la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos,2023-06-09,Desarrollo de Software,1,Calidad / Trabajo,0.2568175612734301,-0.0986214066090819
rv02634,FL0655,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2023-12-29,Desarrollo de Software,0,Precio / Desconocido,0.1414097709237991,-0.1214848282340498
rv02635,FL0655,la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos la calidad fue irregular segun la etapa del proyecto en que nos encontraramos la calidad demostrada hace que este profesional sea una opcion de primer nivel,2024-08-17,Desarrollo de Software,1,Calidad / Trabajo,0.2427857580740508,-0.0605777642548304
rv02636,FL0656,muy mala calidad los archivos entregados estaban incompletos y mal elaborados,2020-10-01,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.0988872072361108,-0.0377073551521969
rv02637,FL0656,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2020-07-29,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1142195047289122,0.1675838946289831
rv02638,FL0657,la calidad de los entregables fue uniforme y consistente en todo el proyecto esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos,2021-03-19,Desarrollo de Software,1,Calidad / Trabajo,0.2500145671219232,-0.0627742215754953
rv02640,FL0657,el precio cobrado fue excesivo para el resultado obtenido no lo recomiendo el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano,2024-09-09,Desarrollo de Software,0,Precio / Desconocido,0.2336681091436565,-0.1649954945432015
rv02641,FL0657,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad final fue buena aunque el proceso fue mas largo de lo necesario la calidad de los entregables fue uniforme y consistente en todo el proyecto,desconocido,Desarrollo de Software,1,Calidad / Trabajo,0.3108683914690382,-0.06265603375607
rv02643,FL0658,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2023-03-29,Marketing Digital,1,Calidad / Trabajo,0.2183673435854842,-0.0535664253223855
rv02644,FL0658,desconocido,2021-02-04,Marketing Digital,0,Precio / Desconocido,7.429906772007064e-06,-0.0003097994815287
rv02645,FL0658,muy caro en precio para lo entregado la relacion fue completamente desequilibrada el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante,2021-01-04,Marketing Digital,0,Precio / Desconocido,0.1572188844734316,-0.1577862554265191
rv02646,FL0658,el precio final supero el presupuesto acordado sin ninguna justificacion razonable,2024-12-18,Marketing Digital,0,Precio / Desconocido,0.1597985729492486,-0.1466117680329631
rv02647,FL0658,la calidad del trabajo refleja claramente los anos de experiencia del profesional,2024-10-16,Marketing Digital,1,Calidad / Trabajo,0.1949592355509727,-0.0666999428504464
rv02648,FL0659,excelente calidad en cada entregable muy profesional y con atencion al detalle la calidad fue aceptable pero no el nivel que se esperaba para ese encargo la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2024-08-23,Diseño Gráfico,1,Calidad / Trabajo,0.2848922683336479,-0.0978238398154978
rv02649,FL0659,el precio acordado se respeto en todo momento sin cobros adicionales inesperados el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2026-06-13,Diseño Gráfico,0,Precio / Desconocido,0.1898306628757286,-0.1200170687826182
rv02650,FL9718,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad de la documentacion adjunta fue tan buena como la del trabajo principal,2022-04-23,Diseño Gráfico,1,Calidad / Trabajo,0.2497337870823108,-0.0657597991397999
rv02651,FL0659,la calidad final fue buena aunque el proceso fue mas largo de lo necesario la calidad tecnica demostrada es superior a la de muchos profesionales del area excelente calidad en cada entregable muy profesional y con atencion al detalle,desconocido,Diseño Gráfico,1,Calidad / Trabajo,0.2512213120792978,-0.0893074565366078
rv02652,FL0660,el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante,2024-10-12,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1840777989677889,-0.1478703442612139
rv02653,FL0660,el precio supero el presupuesto disponible y fue necesario recortar alcance para continuar el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2022-01-05,Soporte Administrativo Virtual,0,Precio / Desconocido,0.2034629523827553,-0.1713184754875888
rv02655,FL0661,el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos,2021-05-06,Soporte Administrativo Virtual,0,Precio / Desconocido,0.2203180820892551,-0.1761481224220852
rv02656,FL0661,el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos,2022-03-04,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1049417658034626,-0.0980773408486428
rv02657,FL0661,el profesional mantuvo una comunicacion puntual y detallada sobre el avance la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances la falta de comunicacion retraso el proyecto y genero muchas confusiones,2022-01-04,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.2191418112982172,0.3255200687272054
rv02658,FL0661,la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion fue profesional y se respetaron todos los plazos establecidos,2023-10-01,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1587800371265107,0.2742631244791063
rv02659,FL0661,la comunicacion tardia provoco que el plazo de entrega no se cumpliera la comunicacion clara y directa facilito mucho la colaboracion desde el inicio la comunicacion fue excelente durante todo el proyecto sin demoras,2025-03-31,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.2559234709454659,0.3372314831034148
rv02661,FL0662,la calidad de los entregables fue uniforme y consistente en todo el proyecto la calidad final fue buena aunque el proceso fue mas largo de lo necesario la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos,2021-12-20,Desarrollo de Software,1,Calidad / Trabajo,0.2642357838511425,-0.044044756364554
rv02662,FL0662,la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2020-10-21,Desarrollo de Software,2,Comunicacion / Proyecto,0.140585047175006,0.1764516590635516
rv02663,FL0662,el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro,2023-02-05,Desarrollo de Software,0,Precio / Desconocido,0.2439610929763403,-0.1424045051950214
rv02664,FL0662,la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2020-10-01,Desarrollo de Software,2,Comunicacion / Proyecto,0.1791293058332236,0.2552928724697807
rv02665,FL0662,excelente relacion precio valor definitivamente una de las mejores inversiones del ano el precio cobrado fue excesivo para el resultado obtenido no lo recomiendo precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2023-10-24,Desarrollo de Software,0,Precio / Desconocido,0.2449284218491007,-0.1840822404519383
rv02667,FL0663,el precio cobrado fue excesivo para el resultado obtenido no lo recomiendo el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2023-09-10,Desarrollo de Software,0,Precio / Desconocido,0.2713633044642584,-0.1910679221571556
rv02669,FL0663,la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion asertiva resolvio conflictos antes de que se volvieran problemas reales la comunicacion fue excelente durante todo el proyecto sin demoras,2024-04-07,Desarrollo de Software,2,Comunicacion / Proyecto,0.2238233857671473,0.3368507640736978
rv02670,FL0663,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion presento fallas importantes que afectaron el avance del proyecto nunca recibi actualizaciones y la comunicacion fue casi inexistente,2022-10-12,Desarrollo de Software,2,Comunicacion / Proyecto,0.2179153828561994,0.3109326900075025
rv02671,FL0663,gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente la comunicacion fue escasa y poco clara en momentos criticos del proyecto la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2022-10-19,Desarrollo de Software,2,Comunicacion / Proyecto,0.221161926997382,0.2899136267328142
rv02674,FL0664,el precio es alto pero completamente justificado por la especializacion que demuestra el precio final supero el presupuesto acordado sin ninguna justificacion razonable muy buen precio comparado con otros perfiles similares disponibles en la plataforma,2023-11-12,Marketing Digital,0,Precio / Desconocido,0.242650270438302,-0.2397458839405705
rv02675,FL0664,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-05-31,Marketing Digital,2,Comunicacion / Proyecto,0.1762634576594848,0.2394365313298359
rv02676,FL0665,la comunicacion asertiva resolvio conflictos antes de que se volvieran problemas reales,2022-11-24,Diseño Gráfico,2,Comunicacion / Proyecto,0.0991679189128445,0.1830314707886663
rv02677,FL0665,gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado,2020-09-19,Diseño Gráfico,2,Comunicacion / Proyecto,0.2113733600892715,0.1768339513030011
rv02678,FL0665,muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio por hora es justo y el trabajo se completo dentro del tiempo estimado el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2022-01-02,Diseño Gráfico,0,Precio / Desconocido,0.2669589160079275,-0.2272518725497675
rv02679,FL9407,la calidad mejoro considerablemente despues de varias rondas de correcciones la calidad del trabajo refleja claramente los anos de experiencia del profesional muy buena calidad en los textos redactados con un estilo claro y preciso,2020-10-06,Diseño Gráfico,1,Calidad / Trabajo,0.2363716175536777,-0.0811219690500989
rv02680,FL0665,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2022-09-02,Diseño Gráfico,0,Precio / Desconocido,0.1414097709237991,-0.1214848282340498
rv02681,FL0666,la comunicacion efectiva permitio ajustar los entregables segun las necesidades gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente,2023-10-21,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1641595564911085,0.2060961004554058
rv02682,FL0667,la comunicacion clara y directa facilito mucho la colaboracion desde el inicio,2023-01-02,Desarrollo de Software,2,Comunicacion / Proyecto,0.1288642480375234,0.2092343045837633
rv02683,FL0668,la comunicacion fue profesional y se respetaron todos los plazos establecidos la comunicacion asertiva resolvio conflictos antes de que se volvieran problemas reales la comunicacion fue excelente durante todo el proyecto sin demoras,2023-01-01,Diseño Gráfico,2,Comunicacion / Proyecto,0.2355211410800632,0.3358099645639764
rv02684,FL0668,nunca recibi actualizaciones y la comunicacion fue casi inexistente la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion efectiva permitio ajustar los entregables segun las necesidades,2024-01-12,Diseño Gráfico,2,Comunicacion / Proyecto,0.16963241956572,0.2957497933523391
rv02685,FL0668,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo la comunicacion clara y directa facilito mucho la colaboracion desde el inicio,2022-07-31,Diseño Gráfico,2,Comunicacion / Proyecto,0.2190350465260409,0.3346058616946494
rv02686,FL0668,decepcionante calidad los entregables presentaron muchos errores de forma y fondo la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo,2021-01-19,Diseño Gráfico,1,Calidad / Trabajo,0.213877464386105,-0.0848057402147092
